2,,,
5,10,5,100
6,10,6,100
33,,,
5,4,1,101
1,2,4,1
1,2,3,1
1,2,2,1
1,2,3,1
1,2,4,1
1,2,2,1
1,2,4,1
1,2,3,1
1,2,2,1
5,4,1,1
1,1,4,1
1,2,1,1
1,2,1,1
1,1,4,1
5,4,2,1
5,4,2,1
5,4,2,1
5,4,2,1
5,4,2,1
5,4,2,1
5,4,2,1
5,4,2,1
5,4,2,1
5,4,2,1
5,4,2,1
5,4,1,1
5,4,1,1
5,4,1,1
5,4,1,1
5,4,1,1
5,4,1,1
5,4,1,20
